srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,stcpb,dtcpb,smeansz,dmeansz,res_bdy_len,sjit,djit,sintpkt,dintpkt,tcprtt,synack,ackdat,ct_state_ttl,ct_flw_http_mthd,ct_srv_src,ct_srv_dst,ct_dst_src_ltm,attack_cat,label
35.0,26066.0,22.0,47344.0,120.0,2.0,0.001052,146.0,178.0,31.0,29.0,0.0,0.0,2.0,555133.0625,676806.125,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.01,0.008,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0
34.0,29166.0,27.0,62606.0,114.0,5.0,1.273067,1684.0,10168.0,31.0,29.0,3.0,5.0,5.0,9828.233398,60351.89063,14.0,18.0,255.0,3338137485.0,3334954057.0,120.0,565.0,3924.0,9934.923195,8697.239757,97.900462,74.85352900000002,0.0006900000000000001,0.000553,0.00013700000000000002,0.0,1.0,3.0,1.0,7.0,0,0
33.0,123848.0,20.0,47344.0,120.0,2.0,0.000972,130.0,162.0,31.0,29.0,0.0,0.0,2.0,534979.4375,666666.6875,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.01,0.008,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0
37.0,30486.0,22.0,47344.0,120.0,2.0,0.000992,146.0,178.0,31.0,29.0,0.0,0.0,2.0,588709.6875,717741.9375,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.003,0.006,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0
31.0,0.0,19.0,1.0,46.0,6.0,9e-06,180.0,0.0,254.0,0.0,0.0,0.0,0.0,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,1,1
28.0,0.0,13.0,1.0,60.0,6.0,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,1,1
40.0,58524.0,20.0,61478.0,114.0,5.0,1.564627,13454.0,548216.0,31.0,29.0,21.0,197.0,0.0,68499.39063,2796653.75,234.0,438.0,255.0,3365818166.0,1225443552.0,57.0,1252.0,0.0,1867.798046,1361.972789,6.713828,3.579332,0.00057,0.000456,0.000114,0.0,0.0,11.0,10.0,7.0,0,0
34.0,72549.0,9.0,13209.0,114.0,5.0,3.682068,25528.0,49074.0,31.0,29.0,77.0,100.0,0.0,55292.83984,106316.3359,322.0,348.0,255.0,3791205972.0,3791514352.0,79.0,141.0,0.0,864.503468,835.223714,11.469608,10.63996,0.000788,0.0006309999999999999,0.000157,0.0,0.0,11.0,15.0,4.0,0,0
38.0,119281.0,21.0,47344.0,120.0,2.0,0.001045,146.0,178.0,31.0,29.0,0.0,0.0,0.0,558851.625,681339.6875,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0,0
28.0,57557.0,13.0,8696.0,114.0,5.0,0.548361,534.0,268.0,254.0,252.0,2.0,1.0,0.0,7017.274901999999,3267.920166,10.0,6.0,255.0,1296904400.0,3076926711.0,53.0,45.0,0.0,3219.973429,143.707594,59.19266700000001,88.321,0.24419,0.106747,0.137443,1.0,0.0,3.0,3.0,3.0,6,1
28.0,72791.0,16.0,8328.0,114.0,5.0,0.9586009694132732,1711.0,524.0,254.0,252.0,3.0,2.0,0.0,12392.054162239709,4383.696346165674,13.0,10.0,255.0,2386758477.0,373416411.0,154.0,50.0,0.0,5485.950372602422,224.868399276022,85.48276371212249,131.44813235134336,0.12788655795176654,0.06784771273696519,0.060038845214801385,1.0,0.0,12.0,3.0,1.0,6,1
38.0,23911.0,26.0,47344.0,120.0,2.0,0.00096,132.0,164.0,31.0,29.0,0.0,0.0,2.0,550000.0,683333.375,2.0,2.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.003,0.006,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0,0
18.0,90.0,31.0,47344.0,120.0,6.0,3e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,352000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,0,0
42.0,40157.0,21.0,58619.0,114.0,5.0,0.047406,320.0,1884.0,31.0,29.0,1.0,2.0,4.0,45057.58984,278277.0313,6.0,8.0,255.0,702785369.0,716560965.0,53.0,236.0,0.0,656.92095,16.095457999999994,9.4164,6.703571000000001,0.000614,0.000477,0.00013700000000000002,0.0,0.0,3.0,3.0,2.0,0,0
33.0,6963.0,8.0,47344.0,120.0,2.0,0.001042,130.0,162.0,31.0,29.0,0.0,0.0,2.0,499040.3125,621881.0,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.009000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0
41.0,526.0,21.0,7959.0,114.0,5.0,0.030141,2542.0,23354.0,31.0,29.0,7.0,14.0,0.0,657974.1875,6051027.0,40.0,42.0,255.0,1527431645.0,3677325421.0,64.0,556.0,0.0,50.485085,47.964816,0.763436,0.739325,0.000695,0.000567,0.000128,0.0,0.0,9.0,5.0,1.0,0,0
28.0,46486.0,10.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,17.0,17.0,17.0,4,1
41.0,62880.0,20.0,47344.0,120.0,2.0,0.001081,146.0,178.0,31.0,29.0,0.0,0.0,2.0,540240.5625,658649.4375,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.009000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0,0
39.0,116088.0,25.0,37294.0,114.0,5.0,0.004901,3976.0,2456.0,31.0,29.0,7.0,7.0,0.0,6130994.0,3786982.5,18.0,18.0,255.0,361926845.0,365112842.0,221.0,136.0,0.0,13.223026,0.33967800000000004,0.269412,0.25505900000000004,0.000714,0.00056,0.000154,0.0,0.0,7.0,8.0,3.0,0,0
40.0,19540.0,26.0,47914.0,114.0,5.0,0.002872,320.0,1946.0,31.0,29.0,1.0,2.0,4.0,743732.625,4743732.5,6.0,8.0,255.0,3730393817.0,1588757982.0,53.0,243.0,0.0,28.530722,0.550193,0.5094,0.341571,0.000608,0.000475,0.000133,0.0,0.0,2.0,2.0,2.0,0,0
33.0,39024.0,27.0,417.0,114.0,5.0,0.015777,2646.0,25864.0,31.0,29.0,7.0,15.0,0.0,1309754.75,12817139.0,42.0,44.0,255.0,1871882806.0,1887872874.0,63.0,588.0,0.0,25.148291,25.1434,0.375537,0.353349,0.0007099999999999999,0.000582,0.000128,0.0,0.0,3.0,9.0,1.0,0,0
42.0,40531.0,22.0,62606.0,114.0,5.0,1.143938,1580.0,10168.0,31.0,29.0,3.0,5.0,5.0,10133.41699,67164.48438,12.0,18.0,255.0,876783675.0,877926924.0,132.0,565.0,3924.0,9981.580652,8037.301559,103.961544,67.258234,0.000669,0.000545,0.000124,0.0,1.0,1.0,2.0,2.0,0,0
35.0,34086.0,8.0,12108.0,114.0,5.0,0.917836,2934.0,3742.0,31.0,29.0,11.0,15.0,3.0,25085.0918,32014.43359,52.0,54.0,255.0,1767714486.0,4039980507.0,56.0,69.0,0.0,1604.908278,53.180258,17.990332000000006,17.307793,0.000661,0.000522,0.000139,0.0,0.0,1.0,1.0,3.0,0,0
15.0,46486.0,31.0,47344.0,120.0,6.0,3e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,352000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,37.0,0,0
28.0,54783.0,12.0,1202.0,120.0,6.0,4e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,168000000.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,2,1
39.0,68873.0,26.0,62606.0,114.0,5.0,1.090543,1684.0,10168.0,31.0,29.0,3.0,5.0,5.0,11473.18359,70452.97656,14.0,18.0,255.0,2171744290.0,2168723173.0,120.0,565.0,3924.0,8796.588986,7702.393004,83.860692,64.116118,0.000839,0.0005650000000000001,0.00027400000000000005,0.0,1.0,5.0,2.0,1.0,0,0
37.0,51261.0,8.0,61478.0,114.0,5.0,0.8956270000000001,5800.0,192828.0,31.0,29.0,10.0,71.0,0.0,51262.41016,1711900.125,94.0,164.0,255.0,3816321722.0,3841384680.0,62.0,1176.0,0.0,689.362467,585.730094,9.83867,5.525278,0.000676,0.000529,0.000147,0.0,0.0,11.0,10.0,6.0,0,0
30.0,1834.0,11.0,1202.0,120.0,6.0,4e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,168000000.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2,1
35.0,418.0,22.0,47344.0,120.0,2.0,0.000973,130.0,162.0,31.0,29.0,0.0,0.0,2.0,534429.5625,665981.5,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.009000000000000001,0.003,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0,0
37.0,9932.0,25.0,12108.0,114.0,5.0,1.522824,2934.0,3742.0,31.0,29.0,11.0,15.0,3.0,15119.27832,19295.72852,52.0,54.0,255.0,1901929613.0,4048272892.0,56.0,69.0,0.0,2503.207855,83.46686700000002,29.853177,28.72232,0.000669,0.000537,0.000132,0.0,0.0,1.0,1.0,2.0,0,0
28.0,0.0,13.0,1.0,122.0,6.0,7.000000000000002e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,3,1
29.0,11523.0,11.0,31696.0,114.0,5.0,1.2803696289773137,1036.0,34408.0,62.0,252.0,4.0,16.0,2.0,6086.056008114511,172340.13418502978,17.0,36.0,255.0,3367798678.0,2328161120.0,64.0,625.0,129.0,4686.950164316684,1212.2091241987864,84.94773955448878,70.43331342484873,0.13593419577747973,0.06906086060083994,0.06687333517663979,1.0,0.4659348306067562,2.0,1.0,1.0,1,1
39.0,16263.0,25.0,5575.0,114.0,5.0,0.072254,3182.0,35198.0,31.0,29.0,7.0,20.0,0.0,345558.7188,3825061.5,52.0,54.0,255.0,2395552976.0,2410821655.0,61.0,652.0,0.0,79.888731,77.92248000000002,1.409667,1.354245,0.000603,0.000476,0.000127,0.0,0.0,3.0,2.0,1.0,0,0
31.0,90.0,15.0,47344.0,120.0,6.0,1e-05,114.0,0.0,254.0,0.0,0.0,0.0,2.0,45600000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.0,0.0,44.0,39.0,39.0,4,1
37.0,61994.0,23.0,34000.0,114.0,5.0,0.053694000000000006,2958.0,32368.0,31.0,29.0,7.0,18.0,0.0,431631.0938,4726189.5,48.0,50.0,255.0,2045983494.0,4191644737.0,62.0,647.0,0.0,73.364041,70.680617,1.135128,1.084898,0.000644,0.000525,0.000119,0.0,0.0,3.0,5.0,2.0,0,0
29.0,62359.0,18.0,30096.0,114.0,5.0,0.7966149900457995,677.0,313.0,254.0,252.0,2.0,1.0,0.0,9102.716357361778,3363.2576069218153,10.0,7.0,255.0,765640301.0,749136086.0,67.0,44.0,0.0,4846.652231055563,172.4711653188126,87.20462436618256,111.42620765565887,0.13037058413857275,0.07358029164467793,0.05679029249389483,1.0,0.0,2.0,1.0,1.0,2,1
28.0,114526.0,13.0,62606.0,114.0,5.0,1.782951842379731,1665.0,99630.0,254.0,252.0,2.0,38.0,1.0,10262.292839106749,200026.71931980853,22.0,80.0,255.0,2570023108.0,1048809244.0,104.0,451.0,0.0,4006.005082486969,734.0018202106403,82.4073198676049,77.85349964481473,0.2371488397664804,0.16546160495078674,0.07168723481569361,1.0,0.0,1.0,1.0,1.0,7,1
38.0,16545.0,22.0,47344.0,120.0,2.0,0.000972,146.0,178.0,31.0,29.0,0.0,0.0,2.0,600823.0625,732510.3125,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.003,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
40.0,71098.0,21.0,47344.0,120.0,2.0,0.001093,130.0,162.0,31.0,29.0,0.0,0.0,2.0,475754.7813,592863.625,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.011,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0,0
33.0,120201.0,25.0,13934.0,114.0,5.0,0.021566,2646.0,23604.0,31.0,29.0,7.0,15.0,0.0,958174.9375,8557173.0,42.0,44.0,255.0,727210472.0,753566104.0,63.0,536.0,0.0,31.925843,30.164253,0.518146,0.487512,0.000797,0.000599,0.000198,0.0,0.0,3.0,10.0,1.0,0,0
39.0,47211.0,22.0,61478.0,114.0,5.0,1.547111,13246.0,548216.0,31.0,29.0,21.0,197.0,0.0,68199.375,2828316.75,230.0,438.0,255.0,3376515844.0,3381536290.0,58.0,1252.0,0.0,2044.369931,1479.625866,6.7545899999999985,3.539178,0.0006259999999999999,0.000488,0.000138,0.0,0.0,9.0,11.0,6.0,0,0
35.0,106692.0,24.0,14641.0,114.0,5.0,0.038035,2438.0,18678.0,31.0,29.0,7.0,13.0,0.0,499329.5313,3830577.0,38.0,40.0,255.0,3557198510.0,3567161561.0,64.0,467.0,0.0,64.475654,61.904184,1.014838,0.961641,0.0006580000000000001,0.0005269999999999999,0.000131,0.0,0.0,9.0,2.0,1.0,0,0
38.0,54140.0,25.0,47344.0,120.0,2.0,0.001043,146.0,178.0,31.0,29.0,0.0,0.0,2.0,559923.3125,682646.1875,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.009000000000000001,0.001,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0,0
42.0,33719.0,27.0,5779.0,114.0,5.0,0.021956,2854.0,29168.0,31.0,29.0,7.0,17.0,0.0,1017307.313,10406631.0,46.0,48.0,255.0,1082535631.0,3232412588.0,62.0,608.0,0.0,29.696095,28.825026,0.481133,0.46413,0.00074,0.000598,0.00014199999999999998,0.0,0.0,5.0,4.0,2.0,0,0
42.0,37239.0,24.0,37731.0,114.0,5.0,0.5707720000000001,5174.0,85164.0,31.0,29.0,7.0,39.0,0.0,71720.40625,1180702.625,90.0,92.0,255.0,3208061621.0,1232882292.0,57.0,926.0,0.0,400.335477,396.189506,6.409708,6.265406,0.0007559999999999999,0.000617,0.000139,0.0,0.0,4.0,2.0,3.0,0,0
34.0,88978.0,9.0,12108.0,114.0,5.0,0.022583,2934.0,3740.0,31.0,29.0,11.0,15.0,3.0,1019527.938,1300447.25,52.0,54.0,255.0,811464507.0,812516605.0,56.0,69.0,0.0,30.230389,0.733169,0.436039,0.415528,0.000681,0.000546,0.000135,0.0,0.0,1.0,1.0,4.0,0,0
30.0,30119.0,13.0,37933.0,120.0,6.0,6.986781647297411e-06,341.0,0.0,254.0,0.0,0.0,0.0,0.0,195493390.8236487,0.0,2.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.006986781647297411,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5,1
39.0,23608.0,9.0,13807.0,114.0,5.0,0.026883,2974.0,31400.0,31.0,29.0,7.0,18.0,0.0,866867.5,9157311.0,48.0,50.0,255.0,3337476518.0,1202570201.0,62.0,628.0,0.0,36.660733,34.688790000000004,0.577652,0.537796,0.0006580000000000001,0.00053,0.000128,0.0,0.0,5.0,6.0,4.0,0,0
41.0,25574.0,8.0,17271.0,120.0,2.0,0.001574,528.0,304.0,31.0,29.0,0.0,0.0,0.0,2012706.5,1158831.0,4.0,4.0,0.0,0.0,0.0,132.0,76.0,0.0,0.5605,0.28025100000000003,0.399333,0.200667,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0,0
30.0,24582.0,12.0,62606.0,114.0,5.0,0.2564436133697928,1302.0,268.0,254.0,252.0,2.0,1.0,5.0,38537.64725480368,7365.557078239318,10.0,6.0,255.0,2560300219.0,1784335658.0,130.0,45.0,0.0,1311.170721050652,72.01012019748833,25.08978892650452,47.349440134109365,0.06934424862950267,0.019695278747590347,0.049648969881912315,1.0,1.0,2.0,1.0,1.0,7,1
42.0,67643.0,21.0,47344.0,120.0,2.0,0.001173,146.0,178.0,31.0,29.0,0.0,0.0,2.0,497868.7188,606990.625,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.006999999999999999,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0
34.0,29262.0,20.0,47344.0,120.0,2.0,0.001132,132.0,164.0,31.0,29.0,0.0,0.0,2.0,466431.0938,579505.3125,2.0,2.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0,0
42.0,119698.0,23.0,47344.0,120.0,2.0,0.000956,146.0,178.0,31.0,29.0,0.0,0.0,2.0,610878.6875,744769.875,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0
39.0,48167.0,8.0,61478.0,114.0,5.0,0.019042,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,606658.9375,652452.4375,16.0,18.0,255.0,937561703.0,942839605.0,96.0,91.0,0.0,75.463125,2.137577,1.2482,1.091941,0.000599,0.000474,0.000125,0.0,0.0,11.0,16.0,6.0,0,0
18.0,90.0,31.0,47344.0,120.0,6.0,8e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,132000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0,0
42.0,25882.0,26.0,47344.0,120.0,2.0,0.001114,132.0,164.0,31.0,29.0,0.0,0.0,2.0,473967.6875,588868.9375,2.0,2.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0
28.0,127968.0,13.0,62606.0,114.0,5.0,0.7565490517704614,1316.0,2670.0,254.0,252.0,2.0,1.0,0.0,12826.392682656046,7228.923110009753,10.0,7.0,255.0,2598881343.0,983994154.0,130.0,54.0,0.0,4007.410980397117,181.66760249407525,81.21596778303831,106.30960506437786,0.2461606710979442,0.1952878535266701,0.05087281757127411,1.0,0.0,1.0,1.0,1.0,7,1
41.0,94988.0,9.0,5357.0,114.0,5.0,0.32613000000000003,4576.0,2976.0,31.0,29.0,7.0,7.0,0.0,108251.3125,70401.375,28.0,28.0,255.0,4279548259.0,2137239547.0,163.0,106.0,0.0,728.008749,19.474273,12.067149,12.061111,0.000602,0.000477,0.000125,0.0,0.0,4.0,9.0,3.0,0,0
36.0,6487.0,9.0,48489.0,114.0,5.0,0.067926,4238.0,60832.0,31.0,29.0,7.0,30.0,0.0,492300.4688,7067691.5,72.0,74.0,255.0,2556466947.0,426971596.0,59.0,822.0,0.0,62.139027,61.08485400000001,0.979855,0.949183,0.000659,0.000531,0.000128,0.0,0.0,3.0,6.0,2.0,0,0
31.0,90.0,18.0,47344.0,120.0,6.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,2.0,0.0,30.0,30.0,31.0,4,1
30.0,0.0,17.0,1.0,32.0,6.0,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,5.0,1,1
29.0,47103.0,10.0,4289.0,114.0,2.0,6.061872,8972.0,8926.0,62.0,252.0,27.0,27.0,0.0,11629.41113,11584.54004,56.0,60.0,255.0,1080589706.0,3494688115.0,160.0,149.0,0.0,5289.1191469999985,128.556758,100.948199,101.868273,0.112487,0.051641,0.060846,3.0,0.0,2.0,2.0,2.0,1,1
14.0,90.0,29.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0,0
30.0,17660.0,17.0,27601.0,120.0,6.0,6.583231748719315e-06,279.0,0.0,254.0,0.0,0.0,0.0,0.0,169811097.5664959,0.0,2.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.006583231748719316,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,5,1
37.0,74254.0,23.0,4731.0,114.0,5.0,0.7788,4482.0,10294.0,31.0,29.0,15.0,17.0,0.0,59850.71484,137622.75,66.0,72.0,255.0,2064434181.0,2065479357.0,68.0,143.0,0.0,602.338439,583.452807,9.073631,8.297352,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,0,0
30.0,36616.0,11.0,34117.0,120.0,6.0,9.098981837052556e-06,133.0,0.0,254.0,0.0,0.0,0.0,0.0,58719454.57704626,0.0,2.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.009098981837052558,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5,1
36.0,38003.0,23.0,38239.0,114.0,5.0,0.016947999999999998,2974.0,32400.0,31.0,29.0,7.0,18.0,0.0,1375029.5,14987964.0,48.0,50.0,255.0,3379140434.0,1229887654.0,62.0,648.0,0.0,19.321434,18.537839,0.353532,0.333163,0.000749,0.0006129999999999999,0.000136,0.0,0.0,22.0,5.0,2.0,0,0
38.0,17464.0,25.0,12108.0,114.0,5.0,1.408791,2934.0,3742.0,31.0,29.0,11.0,15.0,3.0,16343.0918,20857.60156,52.0,54.0,255.0,2535899601.0,393750040.0,56.0,69.0,0.0,1905.802572,65.207437,27.617197,26.559246,0.001284,0.001148,0.000136,0.0,0.0,1.0,1.0,1.0,0,0
39.0,14139.0,24.0,47344.0,120.0,2.0,0.001135,146.0,178.0,31.0,29.0,0.0,0.0,2.0,514537.4375,627312.75,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0,0
29.0,64583.0,12.0,1.0,64.0,6.0,5.258411868378386e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,20.0,16.0,6.0,9,1
38.0,37398.0,27.0,47344.0,120.0,2.0,0.000933,146.0,178.0,31.0,29.0,0.0,0.0,2.0,625937.8125,763129.6875,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.006999999999999999,0.002,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0
0.0,0.0,0.0,1.0,6.0,6.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,15.492019,0.0,60000.656,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0,0
30.0,36875.0,12.0,62606.0,114.0,5.0,0.7420949239058301,921.0,995.0,62.0,252.0,2.0,2.0,5.0,9166.658124842474,9360.481321531568,10.0,8.0,255.0,3035114788.0,4029599146.0,91.0,119.0,65.0,4368.126769832116,145.42577929176994,82.36307332091964,84.0496145446304,0.2277752425298687,0.12730096651102032,0.10047427601884834,1.0,1.0,1.0,1.0,1.0,3,1
39.0,35219.0,8.0,62606.0,114.0,5.0,1.214372,1684.0,10168.0,31.0,29.0,3.0,5.0,5.0,10303.26758,63268.91406,14.0,18.0,255.0,1850587863.0,4001216420.0,120.0,565.0,3924.0,9913.590604,8677.698969,93.386695,71.389588,0.000877,0.000745,0.000132,0.0,1.0,1.0,2.0,1.0,0,0
39.0,34777.0,27.0,45672.0,120.0,2.0,0.001732,528.0,304.0,31.0,29.0,0.0,0.0,0.0,1829099.25,1053117.75,4.0,4.0,0.0,0.0,0.0,132.0,76.0,0.0,0.636867,0.274092,0.454333,0.208667,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0,0
35.0,10041.0,26.0,61897.0,114.0,5.0,0.044956,3390.0,43918.0,31.0,29.0,7.0,22.0,0.0,592579.4375,7680577.0,56.0,58.0,255.0,1778458180.0,3928377717.0,61.0,757.0,0.0,64.068766,64.906026,0.8114359999999999,0.7909109999999999,0.000797,0.000656,0.00014099999999999998,0.0,0.0,2.0,4.0,1.0,0,0
34.0,106630.0,20.0,47344.0,120.0,2.0,0.001032,146.0,178.0,31.0,29.0,0.0,0.0,2.0,565891.5,689922.5,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0,0
38.0,54856.0,20.0,62606.0,114.0,5.0,1.100547,1684.0,10168.0,31.0,29.0,3.0,5.0,5.0,11368.89258,69812.5625,14.0,18.0,255.0,3783352312.0,1638905126.0,120.0,565.0,3924.0,8804.403734,7709.510761,84.627923,64.70594100000001,0.000683,0.000543,0.00014,0.0,1.0,2.0,1.0,1.0,0,0
29.0,0.0,17.0,1.0,122.0,6.0,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,0.0,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,8,1
40.0,64444.0,20.0,1202.0,120.0,2.0,0.004699,568.0,320.0,31.0,29.0,0.0,0.0,0.0,725260.6875,408597.5625,4.0,4.0,0.0,0.0,0.0,142.0,80.0,0.0,1.729351,1.462061,1.229333,1.036333,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,0,0
39.0,512.0,25.0,48063.0,114.0,5.0,0.031564,4238.0,65118.0,31.0,29.0,7.0,30.0,0.0,1059434.75,16281586.0,72.0,74.0,255.0,1761312624.0,3914231443.0,59.0,880.0,0.0,23.09797,22.628291,0.439507,0.424808,0.000686,0.00055,0.000136,0.0,0.0,5.0,4.0,4.0,0,0
30.0,38800.0,15.0,1202.0,120.0,6.0,1e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,672000000.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,2,1
